,ImageID,XMin,XMax,YMin,YMax,ClassName
178022,01a778698785bd5f.jpg,0.08125,0.9175,0.46240600000000004,0.7443609999999999,Laptop
178160,01a8049734c8d8ae.jpg,0.0,0.15625,0.466667,0.605833,Laptop
178161,01a8049734c8d8ae.jpg,0.00125,0.085625,0.423333,0.465,Laptop
178162,01a8049734c8d8ae.jpg,0.063125,0.608125,0.59,0.999167,Laptop
178163,01a8049734c8d8ae.jpg,0.130625,0.211875,0.4275,0.505,Laptop
178164,01a8049734c8d8ae.jpg,0.255625,0.399375,0.44416700000000003,0.556667,Laptop
178165,01a8049734c8d8ae.jpg,0.279375,0.37875,0.42,0.484167,Laptop
178166,01a8049734c8d8ae.jpg,0.28,0.341875,0.414167,0.44,Laptop
178167,01a8049734c8d8ae.jpg,0.401875,0.45875,0.420833,0.4725,Laptop
178168,01a8049734c8d8ae.jpg,0.41875,0.559375,0.448333,0.546667,Laptop
178169,01a8049734c8d8ae.jpg,0.52125,0.880625,0.530833,0.8425,Laptop
178170,01a8049734c8d8ae.jpg,0.591875,0.719375,0.438333,0.5275,Laptop
178171,01a8049734c8d8ae.jpg,0.678125,0.77875,0.43083299999999997,0.5,Laptop
178172,01a8049734c8d8ae.jpg,0.826875,0.999375,0.513333,0.705833,Laptop
178990,01aa20070911c003.jpg,0.414062,0.9953129999999999,0.592188,0.9984379999999999,Laptop
187341,01c8509c0583d9be.jpg,0.058125,0.680625,0.257974,0.954034,Laptop
187342,01c8509c0583d9be.jpg,0.658125,0.82875,0.346154,0.663227,Laptop
187709,01ca06ff97a49ecb.jpg,0.064375,0.9525,0.2025,0.865833,Laptop
187810,01ca2c5d068d8dc0.jpg,0.62125,0.9625,0.36833299999999997,0.743333,Laptop
187811,01ca2c5d068d8dc0.jpg,0.2225,0.2975,0.548333,0.6875,Laptop
187812,01ca2c5d068d8dc0.jpg,0.2475,0.335,0.5025,0.535,Laptop
187813,01ca2c5d068d8dc0.jpg,0.279375,0.373125,0.541667,0.724167,Laptop
187814,01ca2c5d068d8dc0.jpg,0.366875,0.485625,0.524167,0.77,Laptop
187815,01ca2c5d068d8dc0.jpg,0.375625,0.531875,0.4375,0.5283329999999999,Laptop
187816,01ca2c5d068d8dc0.jpg,0.526875,0.77125,0.3775,0.508333,Laptop
187817,01ca2c5d068d8dc0.jpg,0.54625,0.7,0.605,0.8475,Laptop
188347,01cca68eaf6a14ba.jpg,0.06125,0.550625,0.41687299999999994,0.9437549999999999,Laptop
190130,01d2a34a2059db70.jpg,0.01875,0.23375,0.731707,0.9878049999999999,Laptop
190131,01d2a34a2059db70.jpg,0.513125,0.629375,0.193246,0.291745,Laptop
191514,01d7c2b78d091f63.jpg,0.782,0.989,0.76012,0.9835079999999999,Laptop
191519,01d7c2b78d091f63.jpg,0.278,0.586,0.82009,0.998501,Laptop
192968,01dcb1c1c2cf4a7e.jpg,0.491875,0.946875,0.366667,0.9475,Laptop
192970,01dcb1c1c2cf4a7e.jpg,0.37125,0.75125,0.395,0.734167,Laptop
194738,01e23ef4c235de24.jpg,0.0,0.999167,0.568125,0.999375,Laptop
194739,01e23ef4c235de24.jpg,0.255,0.978333,0.17875,0.565,Laptop
195632,01e561ed401c019c.jpg,0.00375,0.526875,0.0,0.503333,Laptop
196223,01e72bf611e75055.jpg,0.11375,0.77625,0.470437,0.999143,Laptop
197053,01eb583dae4ce7e1.jpg,0.0,0.43728199999999995,0.374375,0.67125,Laptop
197054,01eb583dae4ce7e1.jpg,0.092334,0.9878049999999999,0.401875,0.999375,Laptop
198216,01ef8868bd26174d.jpg,0.030273,0.9199219999999999,0.046875,0.998698,Laptop
198811,01f17b3cd4ae58f0.jpg,0.2075,0.523125,0.540922,0.9115709999999999,Laptop
199781,01f4d6b8f7d48bc7.jpg,0.275,0.999167,0.23875,0.999375,Laptop
199929,01f542e1e9d1fa4d.jpg,0.541333,0.914667,0.438,0.84,Laptop
200391,01f6d2518e30b02a.jpg,0.0,0.9975,0.008443,0.9990620000000001,Laptop
201501,01fa8e68ea2ed55d.jpg,0.112452,0.9027950000000001,0.058125,0.8575,Laptop
203421,0200ed0ba012d2ab.jpg,0.0,0.6699350000000001,0.287582,0.9950979999999999,Laptop
204752,0205722fc4807aa4.jpg,0.320721,0.840541,0.3575,0.648125,Laptop
209981,021889a4d8d3bd64.jpg,0.0,0.99913,0.0008699999999999999,0.99913,Laptop
212040,021fc1722910d040.jpg,0.08125,0.991875,0.046904,0.89212,Laptop
212495,02214ea464d6183e.jpg,0.0,0.211875,0.7,0.975,Laptop
212501,02214ea464d6183e.jpg,0.0,0.091875,0.5283329999999999,0.5966670000000001,Laptop
212502,02214ea464d6183e.jpg,0.0,0.100625,0.386667,0.455833,Laptop
212965,02231945c909ef79.jpg,0.02451,0.488562,0.308824,0.9493459999999999,Laptop
212966,02231945c909ef79.jpg,0.77451,0.9705879999999999,0.285948,0.6013069999999999,Laptop
213045,02233ac44ec79f7d.jpg,0.001875,0.7325,0.367601,0.972741,Laptop
214665,022887c193d94917.jpg,0.0,0.999375,0.0,0.999167,Laptop
215592,022bb14220058b45.jpg,0.0,0.27875,0.503333,0.806667,Laptop
220687,023e83642b74ac3b.jpg,0.263125,0.999375,0.333021,0.8789870000000001,Laptop
223195,0248bfa1b95b23cc.jpg,0.21125,0.62875,0.763602,0.855535,Laptop
223196,0248bfa1b95b23cc.jpg,0.80375,0.999375,0.48217600000000005,0.835835,Laptop
224261,024bc4fa31c515f5.jpg,0.0,0.9984379999999999,0.0,0.9984379999999999,Laptop
228681,025ae13a1dc43acc.jpg,0.675833,0.999167,0.488954,0.961708,Laptop
228768,025b2d32793e1453.jpg,0.256702,0.842405,0.6225,0.908125,Laptop
229405,025d5cf378e34cfa.jpg,0.13,0.704167,0.676875,0.978125,Laptop
229406,025d5cf378e34cfa.jpg,0.908333,0.999167,0.59375,0.6775,Laptop
229800,025ec15a1f7ba1b3.jpg,0.506875,0.988125,0.5431729999999999,0.981928,Laptop
230692,02623a09aa7366d4.jpg,0.000781,0.433594,0.0,0.6055560000000001,Laptop
231849,026689e8f38609da.jpg,0.46875,0.6225,0.519077,0.756877,Laptop
233460,026c00390ce300ae.jpg,0.0,0.9990889999999999,0.481875,0.998125,Laptop
233461,026c00390ce300ae.jpg,0.115665,0.43169399999999997,0.015625,0.6375,Laptop
233490,026c1285c93c2a67.jpg,0.30132,0.5095310000000001,0.611661,0.8756879999999999,Laptop
236883,027757eb37689dc6.jpg,0.198437,0.489062,0.596875,0.83125,Laptop
236885,027757eb37689dc6.jpg,0.395312,0.45,0.5375,0.617188,Laptop
236886,027757eb37689dc6.jpg,0.43593699999999996,0.520312,0.545313,0.590625,Laptop
236887,027757eb37689dc6.jpg,0.460938,0.770312,0.564062,0.840625,Laptop
236888,027757eb37689dc6.jpg,0.576563,0.76875,0.503125,0.657812,Laptop
239428,0280136d1df9ed08.jpg,0.040785,0.678248,0.294,0.687,Laptop
239432,0280136d1df9ed08.jpg,0.0,0.300604,0.403,0.669,Laptop
239906,02824f0ef9c9fc1d.jpg,0.0,0.535782,0.32875,0.554375,Laptop
239907,02824f0ef9c9fc1d.jpg,0.000942,0.064972,0.3575,0.4825,Laptop
239908,02824f0ef9c9fc1d.jpg,0.017891,0.9227870000000001,0.515625,0.978125,Laptop
240249,0283794849207391.jpg,0.0,0.98625,0.008333,0.999167,Laptop
242533,028bb449479a524c.jpg,0.0,0.758789,0.0,0.833089,Laptop
242534,028bb449479a524c.jpg,0.399414,0.999023,0.15373399999999998,0.7994140000000001,Laptop
243064,028dcab8d95f4f39.jpg,0.131875,0.69625,0.474167,0.994167,Laptop
243228,028e4e1b8c2609bd.jpg,0.0,0.8605379999999999,0.0,0.745779,Laptop
244385,02924c5f3cbc4d46.jpg,0.101875,0.49,0.5825520000000001,0.812383,Laptop
244386,02924c5f3cbc4d46.jpg,0.465,0.83625,0.575047,0.855535,Laptop
246859,029b290a2f768f56.jpg,0.033951,0.9660489999999999,0.268519,0.9629629999999999,Laptop
247620,029d593e5381d064.jpg,0.025,0.409375,0.24296399999999999,0.8086300000000001,Laptop
247621,029d593e5381d064.jpg,0.4625,0.864375,0.146341,0.696998,Laptop
248811,02a1642322984086.jpg,0.001875,0.79875,0.0775,0.413333,Laptop
251122,02a9b841006c0ceb.jpg,0.0,0.155625,0.17991600000000002,0.786611,Laptop
256011,02ba0de2f49500d9.jpg,0.536875,1.0,0.041237,0.762887,Laptop
257808,02c0d477d7ca5cd1.jpg,0.0,0.54902,0.194444,0.599673,Laptop
257809,02c0d477d7ca5cd1.jpg,0.09640499999999999,0.998366,0.135621,0.998366,Laptop
258263,02c200bb9ccf4a47.jpg,0.055,0.455625,0.743333,0.999167,Laptop
258264,02c200bb9ccf4a47.jpg,0.541875,0.94875,0.775833,0.999167,Laptop
258413,02c26190a0a53ea1.jpg,0.25375,0.638125,0.544167,0.908333,Laptop
259670,02c837963c27bc40.jpg,0.363281,0.7128909999999999,0.174805,0.6933590000000001,Laptop
265845,02dece5af5e458eb.jpg,0.321875,0.69375,0.31666700000000003,0.76,Laptop
267244,02e29abe8abed1b8.jpg,0.016875,0.248125,0.340833,0.8475,Laptop
268186,02e54c15b4de6caa.jpg,0.0,0.95625,0.41875,0.9984379999999999,Laptop
270483,02eec51abf9b0415.jpg,0.11406300000000001,0.929688,0.0,0.997653,Laptop
271849,02f4615f035e73a6.jpg,0.0,0.995,0.0,0.996324,Laptop
276443,0304668404617688.jpg,0.09375,0.35625,0.695312,0.9,Laptop
276446,0304668404617688.jpg,0.0,0.110937,0.735937,0.934375,Laptop
276447,0304668404617688.jpg,0.354688,0.589063,0.685938,0.8375,Laptop
276448,0304668404617688.jpg,0.654688,0.8265629999999999,0.784375,0.8875,Laptop
277479,03086080f96e9654.jpg,0.724375,0.96625,0.31728,0.674221,Laptop
278027,0309e9e7c1d04df5.jpg,0.12375,0.29,0.5341670000000001,0.7325,Laptop
278028,0309e9e7c1d04df5.jpg,0.168125,0.5075,0.515833,0.891667,Laptop
278029,0309e9e7c1d04df5.jpg,0.3275,0.681875,0.6225,0.999167,Laptop
278626,030c2c18f74f9bff.jpg,0.0,0.999375,0.0,0.995833,Laptop
279758,0310609bee1be39d.jpg,0.3125,0.814375,0.526667,0.978333,Laptop
281338,03171ce7ffc7701a.jpg,0.0394,0.227017,0.317734,0.8768469999999999,Laptop
283811,031f10e0110bd5ea.jpg,0.05125,0.73,0.044167000000000005,0.891667,Laptop
284774,0323506fd3178dc8.jpg,0.0,0.9984379999999999,0.0,0.997917,Laptop
286152,0327fe3d630d74ab.jpg,0.254375,0.639375,0.6156010000000001,0.918233,Laptop
288319,0330c2756f4e50cd.jpg,0.199219,0.53418,0.674216,0.9843209999999999,Laptop
288514,0331c2e1ba712e28.jpg,0.6132810000000001,0.9941409999999999,0.303075,0.664715,Laptop
289006,0333e7501358e529.jpg,0.301875,0.559375,0.832866,0.999066,Laptop
289007,0333e7501358e529.jpg,0.569375,0.985625,0.489262,0.9066290000000001,Laptop
290264,033a33a0ce69ac44.jpg,0.695625,0.97125,0.340525,0.631332,Laptop
292477,03433ef42dd2c656.jpg,0.086875,0.5,0.437853,0.8917139999999999,Laptop
295395,034e77dde8dfd7ef.jpg,0.0,0.998333,0.359375,0.999375,Laptop
296241,03523224a762debc.jpg,0.005625,0.470625,0.551595,0.9118200000000001,Laptop
296242,03523224a762debc.jpg,0.15125,0.480625,0.5093810000000001,0.8330209999999999,Laptop
296524,035376e6bd1d2258.jpg,0.141875,0.9175,0.019608,0.946779,Laptop
296983,0354a077b542ed03.jpg,0.0,0.9983280000000001,0.0,0.99875,Laptop
297574,03577bee21c7d19e.jpg,0.336875,0.47125,0.641651,0.7814260000000001,Laptop
297790,03583ebe58490a16.jpg,0.155833,0.388333,0.5775,0.7375,Laptop
298292,0359f572afec3ea7.jpg,0.24875,0.713125,0.134167,0.729167,Laptop
300930,036228da49face6b.jpg,0.07734400000000001,0.9578120000000001,0.0875,0.994792,Laptop
301497,036533c9f58ab970.jpg,0.0375,0.8625,0.193333,0.906667,Laptop
301520,03655bde4da6c310.jpg,0.0,0.664375,0.18828499999999998,0.9991629999999999,Laptop
303745,036dc9e523fe7cd2.jpg,0.0,0.5975,0.3075,0.999167,Laptop
306803,037a08faf0870c85.jpg,0.52375,0.75,0.384181,0.666667,Laptop
306804,037a08faf0870c85.jpg,0.78,0.84375,0.374765,0.52354,Laptop
307248,037c97ef2b2df22f.jpg,0.103125,0.916875,0.006667,0.999167,Laptop
307826,037efe756326725a.jpg,0.20875,0.7875,0.0,0.9971780000000001,Laptop
309318,0385359754926bfa.jpg,0.0,0.997917,0.065625,0.85625,Laptop
313104,0392f98034ba927e.jpg,0.35625,0.9984379999999999,0.1,0.9734370000000001,Laptop
313642,03951767d098522c.jpg,0.4575,0.67,0.507505,0.677298,Laptop
315618,039d064e8138dece.jpg,0.034821,0.447321,0.608125,0.86625,Laptop
317225,03a2e57faf3de1d0.jpg,0.19875,0.476875,0.638837,0.864916,Laptop
317226,03a2e57faf3de1d0.jpg,0.67125,0.963125,0.824578,0.9071290000000001,Laptop
318164,03a72764a26f3af4.jpg,0.365625,0.64875,0.685,0.9525,Laptop
318493,03a883a9ebb8e4e2.jpg,0.076797,0.9215690000000001,0.106209,0.834967,Laptop
318993,03aa319675912429.jpg,0.12875,0.625,0.5098779999999999,0.999059,Laptop
318994,03aa319675912429.jpg,0.253125,0.63375,0.25493899999999997,0.729069,Laptop
320095,03aea9956c16f5d1.jpg,0.198125,0.673125,0.617261,0.984991,Laptop
330617,03d4bcfa7e23a836.jpg,0.615625,0.751875,0.605833,0.701667,Laptop
333893,03e0d38b98e3005a.jpg,0.66,0.856875,0.7460319999999999,0.994398,Laptop
334270,03e2784dfcf9f40f.jpg,0.275,0.875,0.183333,0.94375,Laptop
334271,03e2784dfcf9f40f.jpg,0.704687,0.9671879999999999,0.16875,0.454167,Laptop
334809,03e43386558b6d46.jpg,0.050667000000000004,0.37133299999999997,0.196,0.67,Laptop
337422,03ed0aa28bdbe2d5.jpg,0.0,0.41125,0.001876,0.34427800000000003,Laptop
337423,03ed0aa28bdbe2d5.jpg,0.0,0.705,0.47467200000000004,0.909006,Laptop
341253,03fc6854dc6e68e6.jpg,0.41875,0.780625,0.34713099999999997,0.78175,Laptop
343043,04035c9639831242.jpg,0.00125,0.201875,0.1875,0.288333,Laptop
343044,04035c9639831242.jpg,0.065625,0.336875,0.2175,0.5341670000000001,Laptop
343045,04035c9639831242.jpg,0.2025,0.58375,0.215833,0.670833,Laptop
343046,04035c9639831242.jpg,0.419375,0.975625,0.195,0.9075,Laptop
350001,041ad5e7754ebfca.jpg,0.009375,0.391875,0.322756,0.9891209999999999,Laptop
350375,041d58f5eef07ece.jpg,0.025,0.465625,0.494382,0.999064,Laptop
350376,041d58f5eef07ece.jpg,0.0525,0.30125,0.304307,0.49812700000000004,Laptop
354453,042a9b994363644a.jpg,0.008125,1.0,0.0,0.975,Laptop
355134,042da1b5353e2fb3.jpg,0.0,0.535,0.175833,0.954167,Laptop
356101,0430d08d4094d960.jpg,0.26875,0.9984379999999999,0.45625,0.9984379999999999,Laptop
356711,0433a95cfee65855.jpg,0.001634,0.410131,0.660131,0.9264709999999999,Laptop
356949,0434ea33f3f9999f.jpg,0.0,0.866875,0.05125,0.999375,Laptop
361464,0444d36fbc4d2900.jpg,0.0,0.999375,0.0,0.995833,Laptop
362612,0448a2b6a0d3d4b4.jpg,0.33875,0.646875,0.733333,0.9775,Laptop
364901,045253fa10edd1a4.jpg,0.21375,0.984375,0.000833,0.994167,Laptop
367556,045c65aca366f97a.jpg,0.043125,0.994375,0.0,0.99,Laptop
367739,045cc49febf5cb84.jpg,0.735,0.999375,0.0,0.999167,Laptop
368037,045dde6816279c55.jpg,0.0,0.32656199999999996,0.3375,0.911458,Laptop
368151,045e231e910f8a03.jpg,0.294375,0.87,0.08657000000000001,0.82131,Laptop
369138,046256413cac4e28.jpg,0.144286,1.0,0.023656,0.935484,Laptop
370712,0468bf34054f9f6d.jpg,0.463125,0.666875,0.7188680000000001,0.9566040000000001,Laptop
373348,0471f1aa09f8f7b7.jpg,0.41375,0.67625,0.380056,0.745061,Laptop
373349,0471f1aa09f8f7b7.jpg,0.653125,0.996875,0.251176,0.609595,Laptop
373549,04726830998785ed.jpg,0.339063,0.78125,0.529688,0.86875,Laptop
373550,04726830998785ed.jpg,0.690625,0.9984379999999999,0.607813,0.88125,Laptop
376341,047c5782b4f2ca22.jpg,0.040625,0.5375,0.08349,0.741088,Laptop
381961,048f73aaf94d46b8.jpg,0.558333,0.706667,0.537014,0.66123,Laptop
384059,049725bae0865520.jpg,0.398125,0.99875,0.10666700000000001,0.9025,Laptop
386721,04a02d44048139a2.jpg,0.047386000000000005,0.9460780000000001,0.003268,0.998366,Laptop
386722,04a02d44048139a2.jpg,0.666667,0.8643790000000001,0.03268,0.155229,Laptop
387818,04a3db40f9d52830.jpg,0.0,0.9975,0.0,0.99631,Laptop
390042,04adf5d9f9b42b98.jpg,0.17875,0.39875,0.293333,0.551667,Laptop
390043,04adf5d9f9b42b98.jpg,0.37,0.610625,0.425833,0.739167,Laptop
390044,04adf5d9f9b42b98.jpg,0.488125,0.869375,0.3475,0.683333,Laptop
395583,04c4d5f6bcee13f4.jpg,0.03268,0.545752,0.28268000000000004,0.575163,Laptop
395584,04c4d5f6bcee13f4.jpg,0.11111099999999999,0.8627450000000001,0.387255,0.872549,Laptop
395585,04c4d5f6bcee13f4.jpg,0.5049020000000001,0.998366,0.163399,0.48529399999999995,Laptop
395739,04c5a38e73c82b31.jpg,0.48625,0.999375,0.0,0.793998,Laptop
397657,04cd97b219dc5231.jpg,0.099609,0.48535200000000006,0.601757,0.947291,Laptop
398861,04d33b5fa3cb3783.jpg,0.0,0.995,0.23375,0.99875,Laptop
400154,04d6d98a8bb57c59.jpg,0.30125,0.841875,0.078081,0.9651930000000001,Laptop
401057,04da467ee2f7c602.jpg,0.109375,0.4075,0.309167,0.646667,Laptop
401058,04da467ee2f7c602.jpg,0.15,0.8575,0.000833,0.995833,Laptop
401793,04ddae52b8da7a90.jpg,0.1475,0.94125,0.0,0.999058,Laptop
405339,04e91f8a8f9d4091.jpg,0.0,0.17385899999999999,0.7165729999999999,0.76742,Laptop
405340,04e91f8a8f9d4091.jpg,0.35897399999999996,0.704816,0.911488,0.986817,Laptop
405341,04e91f8a8f9d4091.jpg,0.8886799999999999,0.991245,0.647834,0.684557,Laptop
405498,04e9de4e02cee1a1.jpg,0.0015630000000000002,0.9984379999999999,0.004695,0.661972,Laptop
408032,04f3e42ec476a8d6.jpg,0.33875,0.500625,0.22795500000000002,0.5140710000000001,Laptop
408654,04f6d57ef840379c.jpg,0.58375,0.909375,0.718808,0.955307,Laptop
419525,05224738c89f7a8b.jpg,0.0,0.999023,0.257812,0.998698,Laptop
419730,0523ee5bdbece415.jpg,0.304444,0.764444,0.614444,0.9,Laptop
421444,0529f09e54427bfd.jpg,0.219167,0.8,0.435,0.9525,Laptop
422300,052d2d78dc9fc851.jpg,0.0,0.036875,0.563025,0.7450979999999999,Laptop
422301,052d2d78dc9fc851.jpg,0.1725,0.201875,0.42016800000000004,0.5135390000000001,Laptop
422302,052d2d78dc9fc851.jpg,0.28125,0.3875,0.42577,0.553688,Laptop
422303,052d2d78dc9fc851.jpg,0.3175,0.61625,0.604108,0.917834,Laptop
422304,052d2d78dc9fc851.jpg,0.6225,0.696875,0.546219,0.586368,Laptop
428025,0542ad187dbe501c.jpg,0.0,0.998366,0.0,0.996732,Laptop
428422,05446872133f053c.jpg,0.205,0.78875,0.053333000000000005,0.666667,Laptop
428694,0545ad74277d5097.jpg,0.16375,0.408125,0.198682,0.610169,Laptop
428695,0545ad74277d5097.jpg,0.42,0.67,0.321092,0.7834270000000001,Laptop
428696,0545ad74277d5097.jpg,0.64125,0.8475,0.141243,0.388889,Laptop
428697,0545ad74277d5097.jpg,0.6525,0.990625,0.319209,0.6355930000000001,Laptop
428698,0545ad74277d5097.jpg,0.8125,0.998125,0.079096,0.290019,Laptop
428699,0545ad74277d5097.jpg,0.86375,0.999375,0.130885,0.44444399999999995,Laptop
430878,054d1ccb9d4fd68e.jpg,0.225833,0.776667,0.0225,0.4475,Laptop
431480,05501aa670b8ff2b.jpg,0.222,0.521,0.27925500000000003,0.5,Laptop
432086,05529ae018130c68.jpg,0.458125,0.7,0.6214689999999999,0.9067799999999999,Laptop
433664,05593aa4cc8da25b.jpg,0.0,0.484375,0.33161199999999996,0.933884,Laptop
433665,05593aa4cc8da25b.jpg,0.448125,0.999375,0.0030989999999999998,0.998967,Laptop
433769,0559c42c72ec4ffa.jpg,0.0,0.6275,0.05,0.819167,Laptop
435611,0561de75ddf87934.jpg,0.2175,0.77125,0.0,0.997908,Laptop
436704,056646dde5b3bf0a.jpg,0.45156199999999996,0.965625,0.175,0.689062,Laptop
440681,05760e90368c8518.jpg,0.375,0.9171879999999999,0.6211760000000001,1.0,Laptop
449381,0595978606bf9837.jpg,0.36375,0.99875,0.0,0.998333,Laptop
452427,05a2486a7c5e5b00.jpg,0.0,0.999375,0.0,0.999058,Laptop
452773,05a40edf53dc066c.jpg,0.323125,0.805,0.340546,0.935089,Laptop
455124,05aaae11112cf9e1.jpg,0.0,0.12,0.156875,0.2575,Laptop
455125,05aaae11112cf9e1.jpg,0.160833,0.393333,0.25625,0.455625,Laptop
455126,05aaae11112cf9e1.jpg,0.475,0.823333,0.175625,0.39625,Laptop
455127,05aaae11112cf9e1.jpg,0.764167,0.944167,0.049375,0.12625,Laptop
456506,05afba87c7f0d967.jpg,0.229375,0.740625,0.0775,0.780833,Laptop
457408,05b1cb87d6e57272.jpg,0.04,0.94375,0.054613999999999996,0.998117,Laptop
462172,05c726fcbe14b9bb.jpg,0.304375,0.6325,0.49811700000000003,0.9444440000000001,Laptop
462173,05c726fcbe14b9bb.jpg,0.085,0.330625,0.513183,0.8116760000000001,Laptop
463143,05cb8c6ad0939531.jpg,0.0,0.999375,0.0,0.999167,Laptop
467875,05dd94d868ee9570.jpg,0.0,0.999375,0.0,0.9990620000000001,Laptop
468180,05df1d7b1abf2c82.jpg,0.0,0.781046,0.098039,1.0,Laptop
468181,05df1d7b1abf2c82.jpg,0.117647,0.658497,0.0,0.47548999999999997,Laptop
468182,05df1d7b1abf2c82.jpg,0.836601,0.9346409999999999,0.15196099999999998,0.375817,Laptop
468183,05df1d7b1abf2c82.jpg,0.897059,0.998366,0.135621,0.5049020000000001,Laptop
468940,05e2e947dd371ed1.jpg,0.28125,0.57875,0.70075,0.973734,Laptop
471021,05eb7d8ece9c9c93.jpg,0.338125,0.56875,0.6191369999999999,0.890244,Laptop
479650,06114647da215128.jpg,0.33,0.653125,0.335625,0.6225,Laptop
481822,0619b059d30924a1.jpg,0.0,0.999375,0.0,0.999058,Laptop
481879,061a0e11176f2a25.jpg,0.446875,0.65625,0.564583,0.85,Laptop
482325,061bec9dc77cc1dc.jpg,0.720833,0.970833,0.675,0.865,Laptop
483981,0621e30ad4d5f7ea.jpg,0.0,0.999375,0.0,0.999167,Laptop
487256,062ee5a5e3799d0c.jpg,0.000625,0.99625,0.0,0.999167,Laptop
488155,0632a35ecf01e5f2.jpg,0.059375,0.79875,0.181667,0.999167,Laptop
488156,0632a35ecf01e5f2.jpg,0.59,0.965625,0.11333299999999999,0.43083299999999997,Laptop
488762,06350cec9de44bea.jpg,0.26875,0.704687,0.30625,0.58125,Laptop
490714,063d75211eb8eebc.jpg,0.37656300000000004,0.760938,0.097222,0.5875,Laptop
492832,0645983287da4ed8.jpg,0.675,0.999375,0.67167,0.9118200000000001,Laptop
493058,0646b7281ebae227.jpg,0.545313,0.9671879999999999,0.43906300000000004,0.953125,Laptop
493059,0646b7281ebae227.jpg,0.415625,0.521875,0.0625,0.185937,Laptop
493060,0646b7281ebae227.jpg,0.417188,0.592188,0.170312,0.3625,Laptop
493061,0646b7281ebae227.jpg,0.42343800000000004,0.564062,0.109375,0.25156300000000004,Laptop
493062,0646b7281ebae227.jpg,0.457812,0.739062,0.26875,0.5375,Laptop
494116,064ac421753c895d.jpg,0.0,0.679375,0.1725,0.999167,Laptop
494117,064ac421753c895d.jpg,0.498125,0.999375,0.120833,0.716667,Laptop
495481,064f92f7a12b710e.jpg,0.0,0.9984379999999999,0.0,0.9984379999999999,Laptop
495999,0651d36330324904.jpg,0.49125,0.633125,0.347664,0.535514,Laptop
496000,0651d36330324904.jpg,0.530625,0.6625,0.32056100000000004,0.458879,Laptop
496132,065233abf3d5f49b.jpg,0.0,0.999375,0.006667,0.999167,Laptop
497321,0657ac512522fee2.jpg,0.709375,0.996875,0.334375,0.66875,Laptop
499259,065f82278f4821bc.jpg,0.05375,0.936875,0.046818,0.9465979999999999,Laptop
501449,066880f808be53d8.jpg,0.039375,0.54,0.43583299999999997,0.93,Laptop
501450,066880f808be53d8.jpg,0.541875,0.968125,0.479167,0.91,Laptop
505570,0677ef4f71cdd0e6.jpg,0.0,0.999375,0.0,0.835206,Laptop
507278,067d0437821879d0.jpg,0.215,0.718125,0.196667,0.753333,Laptop
507914,067f0b3897604bcd.jpg,0.090625,0.83625,0.34578600000000004,0.9174629999999999,Laptop
516450,069f8d8db79c274d.jpg,0.22656199999999999,0.7617189999999999,0.50365,0.99854,Laptop
516949,06a174d85dcdf2ba.jpg,0.1225,0.743125,0.37666700000000003,0.9975,Laptop
521165,06b1cb2b1e7fdca3.jpg,0.11375,0.85875,0.0058579999999999995,0.9631799999999999,Laptop
521166,06b1cb2b1e7fdca3.jpg,0.115,0.8575,0.007531,0.958159,Laptop
523435,06bbad906e69cb47.jpg,0.0,0.9984379999999999,0.0,0.9984379999999999,Laptop
525180,06c1e18724c6342c.jpg,0.35875,0.5925,0.464167,0.7075,Laptop
528735,06cda366f0a8ccb6.jpg,0.001875,0.271875,0.5325,0.9975,Laptop
528736,06cda366f0a8ccb6.jpg,0.1275,0.231875,0.535833,0.739167,Laptop
528737,06cda366f0a8ccb6.jpg,0.228125,0.39875,0.556667,0.753333,Laptop
528738,06cda366f0a8ccb6.jpg,0.490625,0.660625,0.611667,0.780833,Laptop
528887,06ce148db4a6419f.jpg,0.521875,1.0,0.0375,0.779167,Laptop
528889,06ce148db4a6419f.jpg,0.059375,0.185937,0.297917,0.479167,Laptop
528890,06ce148db4a6419f.jpg,0.129688,0.2875,0.279167,0.5125,Laptop
528891,06ce148db4a6419f.jpg,0.246875,0.46718699999999996,0.175,0.483333,Laptop
532666,06dfb9a143343e83.jpg,0.0,0.18375,0.806667,0.915,Laptop
532667,06dfb9a143343e83.jpg,0.753125,0.999375,0.680833,0.999167,Laptop
533739,06e375bb7057398b.jpg,0.400563,0.8724200000000001,0.50875,0.75125,Laptop
540634,06febfd114e84100.jpg,0.127451,0.591503,0.012626,0.324495,Laptop
540635,06febfd114e84100.jpg,0.062091999999999994,0.446078,0.361111,0.635101,Laptop
540636,06febfd114e84100.jpg,0.526144,0.900327,0.361111,0.641414,Laptop
541642,07032cbdda679bc6.jpg,0.3625,0.939375,0.10881800000000001,0.888368,Laptop
542402,0705be803047725a.jpg,0.246875,0.376875,0.697282,0.909091,Laptop
542403,0705be803047725a.jpg,0.23375,0.248125,0.47047799999999995,0.507029,Laptop
542404,0705be803047725a.jpg,0.3275,0.351875,0.495783,0.537957,Laptop
